0	0.572
5	1.302
10	1.683
20	1.486
30	1.225
40	1.097
50	0.946
60	0.750
70	0.523
80	0.267
90	0.000
100	-0.267
110	-0.523
120	-0.750
130	-0.946
140	-1.097
150	-1.225
160	-1.486
170	-1.683
175	-1.302
180	-0.572
190	-0.551
200	-0.349
210	-0.112
220	0.066
230	0.180
240	0.217
250	0.187
260	0.107
270	0.000
280	-0.107
290	-0.187
300	-0.217
310	-0.180
320	-0.066
330	0.112
340	0.349
350	0.551
360	0.572
