-0.636363636363626, 0.13575757575757574
9.545454545454547, 0.2966105499438827
20.363636363636374, 0.519214365881032
29.27272727272728, 0.791133557800225
38.81818181818181, 1.0754208754208747
49, 1.3226936026936027
59.81818181818181, 1.6193714927048264
69.36363636363637, 1.8419304152637483
79.54545454545456, 2.002783389450056
89.72727272727272, 2.027833894500562
99.9090909090909, 1.991156004489338
108.81818181818181, 1.843322109988776
119.63636363636363, 1.6091358024691358
129.8181818181818, 1.325544332210999
140, 1.0666442199775528
148.90909090909093, 0.7953535353535353
159.72727272727275, 0.5364758698092027
169.27272727272725, 0.30224466891133517
179.45454545454544, 0.15445566778900144
190.27272727272725, 0.3276767676767678
199.8181818181818, 0.5378900112233449
210, 0.7975084175084177
219.54545454545456, 1.0694500561167226
230.36363636363637, 1.329090909090909
239.90909090909093, 1.6257239057239063
250.09090909090907, 1.848305274971941
259.6363636363636, 2.009135802469136
269.8181818181818, 2.034186307519641
280, 2.0098540965207636
290.1818181818182, 1.8620650953984281
299.72727272727275, 1.6154882154882158
309.27272727272725, 1.3318742985409653
319.45454545454544, 1.0853198653198648
330.27272727272725, 0.8017508417508417
339.8181818181818, 0.5428282828282827
349.3636363636364, 0.32094276094276086
360.1818181818182, 0.14848484848484844
