2.0002777778	86.255136
2.0008333333	84.704148
2.0011111111	89.107308
2.0016666667	72.681588
2.0022222222	69.504552
2.0027777778	73.959552
2.0033333333	76.97448
2.0038888889	80.122788
2.0044444444	100.701108
2.005	78.979716
2.0052777778	78.283548
2.0058333333	87.953436
2.0063888889	67.43538
2.0069444444	76.356612
2.0075	71.880552
2.0080555556	65.790432
2.0086111111	71.93736
2.0091666667	74.813292
2.0097222222	80.413092
2.01	98.844804
2.0105555556	89.600976
2.0111111111	68.941656
2.0116666667	47.782944
2.0122222222	60.428448
2.0127777778	54.016272
2.0133333333	66.526344
2.0138888889	67.16646
2.0141666667	68.625972
2.0147222222	81.927576
2.0152777778	75.05154
2.0158333333	68.49918
2.0163888889	88.020828
2.0169444444	72.325512
2.0175	72.512568
2.0180555556	61.462116
2.0183333333	65.93796
2.0188888889	60.356412
2.0194444444	70.339284
2.02	66.328704
2.0205555556	72.879336
2.0211111111	74.055132
2.0216666667	73.132164
2.0222222222	75.436128
2.0225	77.925744
2.0230555556	76.809132
2.0236111111	80.082828
2.0241666667	57.691512
2.0247222222	69.101496
2.0252777778	60.914988
2.0258333333	48.179952
2.0263888889	47.278908
2.0266666667	34.529184
2.0272222222	46.075356
2.0277777778	54.299772
2.0283333333	64.188252
2.0288888889	65.006136
2.0294444444	66.58218
2.03	63.594684
2.0305555556	66.73716
2.0311111111	71.786052
2.0313888889	81.1935
2.0319444444	80.09568
2.0325	84.119976
2.0330555556	82.74006
2.0336111111	57.6009
2.0341666667	46.89864
2.0347222222	62.874972
2.0352777778	53.74692
2.0355555556	51.622344
2.0361111111	50.450544
2.0366666667	38.113812
2.0372222222	26.593992
2.0377777778	62.462088
2.0383333333	60.036732
2.0388888889	48.047868
2.0394444444	57.6684
2.04	55.272636
2.0402777778	48.994056
2.0408333333	44.992764
2.0413888889	67.444884
2.0419444444	8.80866
2.0430555556	17.899128
2.0436111111	35.36856
2.0441666667	40.295304
2.0444444444	21.574692
2.045	17.896752
2.0455555556	45.507492
2.0461111111	68.802012
2.0466666667	59.970744
2.0472222222	50.85846
2.0477777778	51.195744
2.0483333333	47.614572
2.0488888889	36.021636
2.0497222222	22.701888
2.0502777778	49.536324
2.0508333333	45.3294
2.0513888889	36.08514
2.0519444444	20.013552
2.0525	31.39254
2.0530555556	19.480464
2.0533333333	54.53964
2.0538888889	30.26124
2.0544444444	62.703252
2.055	32.677416
2.0555555556	46.61568
2.0561111111	13.3101
2.0566666667	7.431768
2.0572222222	8.023068
2.0577777778	32.541984
2.0580555556	46.032048
2.0586111111	38.290392
2.0591666667	20.062476
2.0597222222	16.039584
2.0602777778	40.154796
2.0608333333	55.576872
2.0613888889	18.607392
2.0619444444	10.118268
2.0622222222	17.786052
2.0627777778	9.920628
2.0633333333	25.7598
2.0638888889	37.200996
2.0644444444	39.16206
2.065	48.957336
2.0655555556	73.761804
2.0661111111	27.408852
2.0669444444	27.69516
2.0675	14.693148
2.0680555556	42.01056
2.0686111111	39.444804
2.0691666667	60.866928
2.0697222222	38.472912
2.0702777778	25.583436
2.0705555556	16.6635
2.0711111111	22.977828
2.0716666667	25.638732
2.0722222222	23.73858
2.0727777778	23.651532
2.0733333333	33.839928
2.0738888889	32.343048
2.0744444444	53.530704
2.075	5.204592
2.0752777778	35.051148
2.0758333333	21.5505
2.0763888889	28.102752
2.0769444444	25.2549
2.0775	18.269244
2.0780555556	41.888412
2.0786111111	43.175988
2.0791666667	43.758216
2.0797222222	32.533992
2.08	25.962732
2.0805555556	34.850052
2.0811111111	50.325588
2.0816666667	64.125504
2.0822222222	42.946056
2.0827777778	46.73718
2.0833333333	23.974668
2.0838888889	29.111256
2.0841666667	56.141064
2.0847222222	40.636908
2.0852777778	38.265876
2.0858333333	10.03932
2.0863888889	32.144004
2.0869444444	13.166892
2.0875	32.582808
2.0877777778	20.552364
2.0883333333	20.304504
2.0888888889	18.639576
2.0894444444	27.090468
2.09	55.41012
2.0905555556	33.426828
2.0911111111	33.98994
2.0916666667	39.704328
2.0922222222	39.660912
2.0925	23.65704
2.0930555556	21.77838
2.0936111111	19.107756
2.0941666667	18.207036
2.0947222222	26.09838
2.0952777778	42.009912
2.0958333333	34.696908
2.0963888889	28.749996
2.0969444444	36.818136
2.0975	35.855748
2.0977777778	35.672472
2.0983333333	19.376028
2.0988888889	27.153756
2.0994444444	25.305552
2.1	33.5331
2.1005555556	36.09432
2.1011111111	29.64672
2.1016666667	18.352944
2.1022222222	8.400852
2.1025	12.71286
2.1030555556	29.922768
2.1036111111	38.30238
2.1041666667	35.09802
2.1047222222	0.332064
2.1052777778	69.253992
2.1058333333	47.095524
2.1063888889	27.545688
2.1066666667	35.247384
2.1072222222	33.412572
2.1077777778	36.32544
2.1083333333	39.568248
2.1088888889	34.322256
2.1094444444	28.197468
2.11	31.627332
2.1105555556	44.660988
2.1108333333	43.514784
2.1113888889	36.463356
2.1119444444	31.086576
2.1125	53.394624
2.1130555556	20.557224
2.1136111111	23.007312
2.1141666667	23.744628
2.1147222222	34.803072
2.1152777778	37.978272
2.1155555556	37.934964
2.1161111111	28.083744
2.1166666667	26.242128
2.1172222222	20.887704
2.1177777778	26.12592
2.1183333333	45.854604
2.1188888889	41.427144
2.1194444444	23.08896
2.1197222222	25.496928
2.1202777778	29.362788
2.1208333333	33.640668
2.1213888889	27.046512
2.1219444444	38.269008
2.1225	28.840068
2.1230555556	36.996336
2.1233333333	33.409332
2.1238888889	44.180928
2.1244444444	29.455776
2.125	11.62746
2.1255555556	29.233944
2.1261111111	12.776472
2.1266666667	52.29
2.1272222222	61.32042
2.1277777778	45.500472
2.1280555556	27.255276
2.1286111111	33.155208
2.1291666667	93.258396
2.1297222222	107.61948
2.1302777778	32.472972
2.1308333333	52.923852
2.1313888889	45.895428
2.1319444444	66.392316
2.1325	90.554076
2.1327777778	100.761264
2.1333333333	94.080924
2.1338888889	82.112472
2.1344444444	61.250436
2.135	55.679256
2.1355555556	58.049964
2.1361111111	86.905836
2.1363888889	89.12124
2.1369444444	91.639692
2.1375	93.311208
2.1380555556	80.498088
2.1386111111	74.3355
2.1391666667	66.857796
2.1397222222	82.794924
2.1402777778	67.86954
2.1405555556	69.370524
2.1411111111	77.62464
2.1416666667	83.487636
2.1422222222	68.880636
2.1427777778	74.802924
2.1433333333	82.128456
2.1438888889	76.22874
2.1444444444	91.38978
2.1447222222	88.961076
2.1452777778	94.409028
2.1458333333	101.568888
2.1463888889	90.9108
2.1469444444	80.369352
2.1475	84.331008
2.1480555556	90.724932
2.1486111111	88.571304
2.1491666667	88.38306
2.1494444444	95.298732
2.15	87.968664
2.1505555556	85.873032
2.1511111111	79.187508
2.1516666667	78.10848
2.1522222222	96.980832
2.1527777778	100.072548
2.1533333333	107.956224
2.1538888889	112.29642
2.1541666667	87.477048
2.1547222222	93.48012
2.1552777778	99.347328
2.1558333333	105.486372
2.1563888889	118.013292
2.1569444444	107.812692
2.1575	107.978796
2.1577777778	110.680416
2.1583333333	115.935804
2.1588888889	114.12054
2.1594444444	117.83574
2.16	120.282264
2.1605555556	114.321636
2.1611111111	114.226056
2.1616666667	122.903964
2.1622222222	120.967524
2.1625	122.895
2.1630555556	124.729488
2.1636111111	122.183928
2.1641666667	121.286664
2.1647222222	124.629912
2.1652777778	123.510276
2.1658333333	131.836104
2.1663888889	131.980716
2.1669444444	129.412908
2.1672222222	128.399544
2.1677777778	121.289148
2.1683333333	120.53196
2.1688888889	121.909284
2.1694444444	136.351368
2.17	130.814424
2.1705555556	126.53784
2.1711111111	121.625784
2.1713888889	130.481892
2.1719444444	118.067508
2.1725	118.384704
2.1730555556	114.00768
2.1736111111	115.060572
2.1741666667	115.438896
2.1747222222	110.117628
2.1752777778	108.869688
2.1755555556	108.54612
2.1761111111	103.73418
2.1766666667	96.78924
2.1772222222	102.885516
2.1777777778	103.289328
2.1783333333	93.74526
2.1788888889	90.591768
2.1794444444	94.914144
2.18	90.689508
2.1802777778	102.138156
2.1808333333	87.790572
2.1813888889	103.212
2.1819444444	87.838848
2.1825	88.942716
2.1830555556	84.772188
2.1836111111	86.657004
2.1841666667	97.025868
2.1844444444	93.65076
2.185	90.607536
2.1855555556	87.42186
2.1861111111	83.308896
2.1866666667	89.982972
2.1872222222	94.128768
2.1877777778	106.38288
2.1883333333	85.160556
2.1886111111	99.457488
2.1891666667	109.58724
2.1897222222	107.512668
2.1902777778	101.534652
2.1908333333	100.649484
2.1913888889	105.976476
2.1919444444	102.882492
2.1925	102.772116
2.1930555556	99.517212
2.1933333333	103.146876
2.1938888889	103.9491
2.1944444444	86.2884
2.195	93.92562
2.1955555556	93.34134
2.1961111111	110.605032
2.1966666667	104.745168
2.1972222222	100.103544
2.1975	100.122012
2.1980555556	103.859784
2.1986111111	108.49914
2.1991666667	106.70202
2.1997222222	109.535832
2.2002777778	110.563776
2.2008333333	109.1169
2.2013888889	114.701904
2.2016666667	109.8243
2.2022222222	107.956764
2.2027777778	96.80382
2.2033333333	104.435532
2.2038888889	101.580228
2.2044444444	103.775436
2.205	113.625576
2.2052777778	108.529272
2.2058333333	104.812344
2.2063888889	106.29432
2.2069444444	106.424028
2.2075	106.347888
2.2080555556	102.89286
2.2086111111	89.941824
2.2091666667	105.20568
2.2094444444	107.33328
2.21	106.438824
2.2105555556	100.129032
2.2111111111	94.116996
2.2116666667	103.897692
2.2122222222	89.444592
2.2127777778	89.33346
2.2133333333	87.568308
2.2138888889	92.843028
2.2141666667	97.478064
2.2147222222	99.267084
2.2152777778	85.664916
2.2158333333	83.949444
2.2163888889	94.323492
2.2169444444	96.036372
2.2175	91.912392
2.2180555556	87.553188
2.2186111111	83.974716
2.2191666667	86.951196
2.2194444444	91.468188
2.22	88.656192
2.2205555556	82.251684
2.2211111111	90.437004
2.2216666667	91.989288
2.2222222222	101.368224
2.2227777778	94.220676
2.2233333333	99.50976
2.2238888889	88.830936
2.2241666667	89.12556
2.2247222222	93.756276
2.2252777778	102.35232
2.2258333333	95.905584
2.2263888889	88.656948
2.2269444444	102.63528
2.2275	104.059584
2.2280555556	99.17712
2.2286111111	107.583084
2.2288888889	101.124468
2.2294444444	100.723032
2.23	101.108484
2.2305555556	106.462152
2.2311111111	102.32316
2.2316666667	100.294164
2.2322222222	105.472332
2.2327777778	107.332308
2.2330555556	106.743168
2.2336111111	105.835104
2.2341666667	108.473544
2.2347222222	106.902252
2.2352777778	110.955276
2.2358333333	109.486368
2.2363888889	111.126132
2.2369444444	105.011388
2.2372222222	110.880972
2.2377777778	106.307496
2.2383333333	113.562072
2.2388888889	112.547304
2.2394444444	110.492496
2.24	108.09522
2.2405555556	106.40556
2.2411111111	109.68228
2.2413888889	111.59658
2.2419444444	108.677772
2.2425	108.891288
2.2430555556	108.043488
2.2436111111	112.537908
2.2441666667	106.716168
2.2447222222	107.189532
2.2452777778	103.180356
2.2458333333	103.60674
2.2461111111	106.772652
2.2466666667	98.136
2.2472222222	100.98774
2.2477777778	95.280264
2.2483333333	95.39982
