0	0	2.01
0.1	2.302	3.06003
0.2	3.469	3.45812
0.3	6.545	5.9958
0.4	7.791	6.84587
0.5	8.23	7.75281
0.6	9.119	8.64424
0.7	10.071	9.88723
0.8	9.76	8.60805
0.9	9.1457	7.48616
1	8.189	6.79338
1.1	4.17	6.6176
1.2	2.94	6.37978
