335,0,0,0,-5.2593,13.12,0.00923,0,0,0,0,0,0,0,-4,0
334.96,0.001311,0.00068413,4.9176e-07,-5.2583,13.12,0.00923,0,0,0,0,0,0,0,-4,0.00072877
334.94,0.0020008,0.001072,6.9914e-07,-5.2578,13.12,0.00923,0,0,0,0,0,0,0,-4,0.0010932
334.89,0.0035884,0.0019019,2.2037e-06,-5.2565,13.12,0.00923,0,0,0,0,0,0,0,-4,0.0019808
334.86,0.0044238,0.0023722,2.8411e-06,-5.2558,13.12,0.00923,0,0,0,0,0,0,0,-4,0.0024247
334.8,0.0063437,0.003378,6.1306e-06,-5.2543,13.12,0.00923,0,0,0,0,0,0,0,-4,0.003506
334.77,0.0073541,0.0039476,7.5245e-06,-5.2535,13.12,0.00923,0,0,0,0,0,0,0,-4,0.0040466
334.69,0.0096723,0.0051651,1.3717e-05,-5.2516,13.12,0.00923,0,0,0,0,0,0,0,-4,0.0053637
334.65,0.010892,0.0058541,1.6339e-05,-5.2506,13.12,0.00923,0,0,0,0,0,0,0,-4,0.0060223
334.56,0.013686,0.0073259,2.7132e-05,-5.2483,13.12,0.00923,0,0,0,0,0,0,0,-4,0.0076266
334.51,0.015156,0.0081581,3.1696e-05,-5.2472,13.12,0.00923,0,0,0,0,0,0,0,-4,0.0084288
334.4,0.018514,0.0099342,4.9659e-05,-5.2444,13.12,0.00923,0,0,0,0,0,0,0,-4,0.010383
334.34,0.020282,0.010937,5.724e-05,-5.243,13.12,0.00923,0,0,0,0,0,0,0,-4,0.01136
334.2,0.024307,0.013076,8.6238e-05,-5.2396,13.12,0.00923,0,0,0,0,0,0,0,-4,0.013741
334.14,0.026424,0.014283,9.8448e-05,-5.2379,13.12,0.00923,0,0,0,0,0,0,0,-4,0.014931
333.97,0.031231,0.016851,0.00014424,-5.2338,13.12,0.00923,0,0,0,0,0,0,0,-4,0.01783
333.88,0.033759,0.018299,0.00016347,-5.2317,13.12,0.00923,0,0,0,0,0,0,0,-4,0.01928
333.68,0.03947,0.021372,0.00023453,-5.2268,13.12,0.00923,0,0,0,0,0,0,0,-4,0.022812
333.58,0.042473,0.023104,0.00026427,-5.2243,13.12,0.00923,0,0,0,0,0,0,0,-4,0.024578
333.33,0.049221,0.026766,0.00037293,-5.2183,13.12,0.00923,0,0,0,0,0,0,0,-4,0.02888
